LTE,314,90,1011,51023629,-1,-88.0229,31.0115,1000,1,1,1758282499,1758282499,0
LTE,314,400,23,102633219,0,-89.6734,30.5332,8371,10,1,1759870583,1778703481,0
LTE,314,400,23,102645253,0,-89.6689,30.5022,1000,7,1,1759870681,1776357241,0
LTE,314,400,23,102645265,0,-89.6821,30.5059,9866,7,1,1759870701,1778703541,0
LTE,314,400,33537,122640445,0,-89.7776,30.6655,1000,1,1,1762287530,1762287530,0
LTE,314,400,23,102633218,0,-89.6871,30.4974,10360,7,1,1762292994,1778703661,0
NR,314,200,1006,29337747850,-1,-74.9892,40.0507,1000,6,1,1762451301,1762570696,0
NR,314,200,1510,15526403850,-1,-76.6758,39.2756,1000,6,1,1767595047,1767724867,0
NR,314,200,1510,15526403860,-1,-76.6738,39.2782,1000,6,1,1767595057,1767724867,0
NR,314,200,1032,28979200650,-1,-75.4175,39.8226,1000,11,1,1767599257,1767724922,0
NR,314,200,1032,28979202314,-1,-75.4126,39.8248,1000,11,1,1767599267,1767724922,0
NR,314,200,1032,28979210634,-1,-75.4097,39.8261,1000,13,1,1767599267,1767724922,0
NR,314,200,1032,28979201034,-1,-75.3439,39.856,1000,11,1,1767599407,1767724923,0
NR,314,200,1032,28979211786,-1,-75.3384,39.8607,1000,14,1,1767599417,1767724923,0
NR,314,200,1008,29337699594,-1,-75.2135,39.9372,1000,6,1,1767599737,1767724923,0
NR,314,200,1008,29337688714,-1,-75.211,39.9388,1000,6,1,1767599747,1767724923,0
NR,314,200,1004,29338015114,-1,-75.2002,39.9449,1000,4,1,1767599807,1767724923,0
NR,314,200,1004,29338015124,-1,-75.1982,39.945,1000,4,1,1767599817,1767724924,0
NR,314,200,1004,29337766410,-1,-75.1909,39.947,1000,9,1,1767599847,1767724924,0
NR,314,200,1004,29346585801,-1,-75.1841,39.95,1000,3,1,1767599907,1767724924,0
NR,314,200,1004,29346585799,-1,-75.182,39.9534,1000,2,1,1767599947,1767724924,0
NR,314,200,1004,29337937930,-1,-75.189,39.9671,1000,10,1,1767600387,1767724924,0
NR,314,200,1005,29337746442,-1,-75.1868,39.9809,1000,6,1,1767600557,1767724924,0
NR,314,200,1005,29337762570,-1,-75.184,39.9827,1000,6,1,1767600567,1767724924,0
NR,314,200,1005,29337700490,-1,-75.1813,39.9845,1000,6,1,1767600577,1767724924,0
NR,314,200,1005,29337756682,-1,-75.1771,39.9871,1000,11,1,1767600587,1767724924,0
NR,314,200,1005,29338017802,-1,-75.1753,39.988,1000,5,1,1767600599,1767724924,0
NR,314,200,1005,29337761930,-1,-75.1728,39.9892,1000,5,1,1767600607,1767724924,0
NR,314,200,1005,29337831050,-1,-75.169,39.9912,1000,10,1,1767600617,1767724924,0
NR,314,200,1005,29337648650,-1,-75.1655,39.993,1000,4,1,1767600637,1767724924,0
NR,314,200,1005,29337643658,-1,-75.1627,39.9942,1000,7,1,1767600647,1767724924,0
NR,314,200,1005,29337643668,-1,-75.1599,39.9953,1000,4,1,1767600667,1767724924,0
NR,314,200,1005,29337645834,-1,-75.158,39.9961,1000,3,1,1767600678,1767724924,0
NR,314,200,1007,29337849748,-1,-75.1569,39.9965,1000,3,1,1767600687,1767724924,0
NR,314,200,1007,29337849738,-1,-75.1542,39.9975,1000,6,1,1767600697,1767724924,0
NR,314,200,1007,29337824650,-1,-75.1542,39.9975,1000,3,1,1767600707,1767724924,0
NR,314,200,1007,29337817482,-1,-75.1508,39.9988,1000,6,1,1767600727,1767724924,0
NR,314,200,1007,29337817610,-1,-75.149,39.9994,1000,3,1,1767600747,1767724924,0
NR,314,200,1007,29337902602,-1,-75.1477,39.9999,1000,3,1,1767600757,1767724924,0
NR,314,200,1005,29337908490,-1,-75.1449,40.001,1000,8,1,1767600767,1767724924,0
NR,314,200,1005,29337838346,-1,-75.1408,40.0025,1000,8,1,1767600797,1767724924,0
NR,314,200,1007,29337894794,-1,-75.1356,40.0043,1000,11,1,1767600817,1767724924,0
NR,314,200,1005,29337898506,-1,-75.1309,40.0052,1000,6,1,1767600837,1767724925,0
NR,314,200,1007,29337936906,-1,-75.1239,40.0048,1000,6,1,1767600857,1767724925,0
NR,314,200,1005,29337737866,-1,-75.1199,40.0043,1000,6,1,1767600869,1767724925,0
NR,314,200,1005,29337734410,-1,-75.114,40.0034,1000,11,1,1767600877,1767724925,0
NR,314,200,1005,29337775114,-1,-75.1083,40.0028,1000,6,1,1767600897,1767724925,0
NR,314,200,1006,29337735818,-1,-75.1052,40.0024,1000,5,1,1767600907,1767724925,0
NR,314,200,1005,29337820298,-1,-75.1026,40.0019,1000,5,1,1767600917,1767724925,0
NR,314,200,1005,29338045962,-1,-75.1,40.0016,1000,4,1,1767600927,1767724925,0
NR,314,200,1006,29337973898,-1,-75.0976,40.0014,1000,4,1,1767600937,1767724925,0
NR,314,200,1005,29337802378,-1,-75.0951,40.0012,1000,5,1,1767600947,1767724925,0
NR,314,200,1005,29337741972,-1,-75.0928,40.002,1000,4,1,1767600957,1767724925,0
NR,314,200,1006,29337737226,-1,-75.0908,40.0035,1000,5,1,1767600967,1767724925,0
NR,314,200,1006,29337974922,-1,-75.0892,40.005,1000,4,1,1767600977,1767724925,0
NR,314,200,1006,29337914122,-1,-75.0867,40.0064,1000,3,1,1767600987,1767724925,0
NR,314,200,1006,29337913994,-1,-75.0845,40.007,1000,6,1,1767600997,1767724925,0
NR,314,200,1006,29338007060,-1,-75.0815,40.0077,1000,6,1,1767601007,1767724925,0
NR,314,200,1006,29338007050,-1,-75.0783,40.0085,1000,6,1,1767601017,1767724925,0
NR,314,200,1006,29338009364,-1,-75.0749,40.0094,1000,6,1,1767601027,1767724925,0
NR,314,200,1006,29338047380,-1,-75.0709,40.0104,1000,6,1,1767601037,1767724925,0
NR,314,200,1006,29337814154,-1,-75.0669,40.0114,1000,6,1,1767601047,1767724925,0
NR,314,200,1006,29337767562,-1,-75.0615,40.0127,1000,8,1,1767601057,1767724925,0
NR,314,200,1006,29338010890,-1,-75.0567,40.0143,1000,6,1,1767601067,1767724925,0
NR,314,200,1006,29337811338,-1,-75.0519,40.0165,1000,11,1,1767601077,1767724925,0
NR,314,200,1006,29337996170,-1,-75.0472,40.0189,1000,9,1,1767601087,1767724925,0
NR,314,200,1006,29337633418,-1,-75.0422,40.0215,1000,9,1,1767601097,1767724925,0
NR,314,200,1006,29337997194,-1,-75.0377,40.024,1000,6,1,1767601107,1767724925,0
NR,314,200,1006,29337736714,-1,-75.0332,40.0268,1000,9,1,1767601117,1767724925,0
NR,314,200,1006,29337737098,-1,-75.0244,40.0323,1000,11,1,1767601137,1767724925,0
NR,314,200,1006,29337979914,-1,-75.0199,40.0349,1000,10,1,1767601147,1767724925,0
NR,314,200,1006,29338006538,-1,-75.015,40.0371,1000,8,1,1767601157,1767724925,0
